time,leg_l1_joint,leg_l2_joint,leg_l3_joint,leg_l4_joint,leg_l5_joint,leg_l6_joint,leg_r1_joint,leg_r2_joint,leg_r3_joint,leg_r4_joint,leg_r5_joint,leg_r6_joint
0.185983236,-0.550662231,-1.120880127,-0.821969604,2.857147217,-1.487851474,0.255422714,-0.991217041,-1.569232178,0.672528076,3.296691895,-1.586865613,-0.309129424
0.187983056,-0.550662231,-1.120880127,0.672528076,2.564117432,-1.487933358,0.340866583,-0.770939636,-2.167025757,2.017584229,3.150177002,-1.388490774,-0.309119628
0.189982876,-0.110138702,-0.971438599,-0.821969604,2.857147217,-1.487851474,0.255422714,-0.770939636,-1.569232178,0.821969604,3.296691895,-1.586865613,-0.309129424
0.191982696,-0.330416107,-1.270321655,-0.074734497,2.710632324,-1.587080159,0.29809072,-0.770939636,-0.074734497,0.523086548,2.857147217,-1.487689217,-0.353289459
0.193982515,-0.330416107,-0.821969604,-0.074734497,2.710632324,-1.487851474,0.255422714,-0.550662231,-2.167025757,1.270321655,3.150177002,-1.289314378,-0.353279663
0.195982335,-0.550662231,-1.120880127,-0.224176025,2.710632324,-1.487851474,0.255422714,-0.770939636,-1.419790649,0.971438599,3.150177002,-1.487689217,-0.353289459
0.197982155,-0.550662231,-1.120880127,-0.821969604,2.564117432,-1.487851474,0.255422714,-0.991217041,-1.8681427,1.419790649,3.150177002,-1.388512821,-0.397449495
0.199981975,-0.330416107,-1.120880127,0.672528076,2.857147217,-1.388644927,0.212764227,-0.550662231,-0.821969604,1.270321655,3.150177002,-1.487632619,-0.265108544
0.201981794,-0.991217041,-0.971438599,-1.120880127,2.710632324,-1.487851474,0.255422714,-0.550662231,-0.821969604,0.821969604,3.150177002,-1.487644227,-0.176793439
0.203981614,-0.330416107,-1.120880127,-0.074734497,2.710632324,-1.487851474,0.255422714,-0.770939636,-1.270321655,1.8681427,3.150177002,-1.388450462,-0.309255215
0.205981434,-0.330416107,-1.419790649,0.821969604,2.710632324,-1.388644927,0.212764227,-0.770939636,-0.821969604,0.971438599,3.003662109,-1.487597096,-0.353577562
0.207981254,-0.110138702,-0.074734497,-0.224176025,2.857147217,-1.487851474,0.255422714,-0.770939636,-1.270321655,0.971438599,3.589752197,-1.487598096,-0.265257514
0.209981073,-0.330416107,-1.120880127,-1.270321655,2.710632324,-1.487851474,0.255422714,0.110138702,-0.523086548,1.120880127,3.003662109,-1.487563601,-0.265406501
0.211980893,0.550662231,-1.718673706,-0.672528076,2.710632324,-1.586998275,0.212646851,-0.550662231,-0.821969604,1.569232178,3.150177002,-1.487563601,-0.265406501
0.213980713,-0.330416107,-1.419790649,0.821969604,2.710632324,-1.487851474,0.255422714,-1.87229538,-1.718673706,1.270321655,3.150177002,-1.190051842,-0.221155729
0.215980533,-0.330416107,-1.569232178,-0.074734497,2.710632324,-1.388704673,0.298198577,-0.330416107,-1.419790649,1.120880127,3.150177002,-1.289222575,-0.177167907
0.217980352,-0.110138702,-0.971438599,-0.523086548,2.857147217,-1.68622696,0.255314857,-0.550662231,-1.419790649,1.120880127,2.857147217,-1.289199643,-0.177300025
0.219980172,-0.550662231,-0.523086548,-0.672528076,2.857147217,-1.487851474,0.255422714,-1.211463165,-1.419790649,0.971438599,2.857147217,-1.685903983,-0.265622054
0.221979992,-0.110138702,-1.120880127,-1.120880127,2.857147217,-1.487851474,0.255422714,-1.211463165,-0.224176025,0.523086548,3.296691895,-1.586699908,-0.221585978
0.223979812,-0.550662231,-1.718673706,-0.672528076,3.150177002,-1.68622696,0.255314857,-0.770939636,0.074734497,2.017584229,3.150177002,-1.487598739,-0.089262697
0.225979631,-0.550662231,-0.373617554,0.971438599,3.443237305,-1.68622696,0.255314857,-1.211463165,-0.821969604,0.074734497,3.150177002,-1.586671268,-0.22174847
0.227979451,-0.110138702,-1.120880127,-0.373617554,3.150177002,-1.68622696,0.255314857,-0.770939636,-2.017584229,1.120880127,3.150177002,-1.685859447,-0.177849807
0.229979271,-0.770939636,-1.718673706,-0.224176025,3.443237305,-1.487791728,0.169988364,-1.43174057,-0.074734497,0.821969604,3.003662109,-1.586642659,-0.221910988
0.231979091,-0.330416107,-1.270321655,-0.373617554,3.003662109,-1.68622696,0.255314857,-0.991217041,-2.167025757,1.569232178,3.150177002,-1.78498904,-0.222258132
0.23397891,-0.550662231,-1.718673706,-0.523086548,3.443237305,-1.68622696,0.255314857,-0.770939636,-0.971438599,0.821969604,3.003662109,-1.487576113,-0.089580775
0.23597873,-0.550662231,-2.017584229,-0.523086548,2.857147217,-1.487851474,0.255422714,-0.770939636,-0.672528076,0.672528076,2.857147217,-1.586706381,-0.133803271
0.23797855,-0.770939636,-0.821969604,0.672528076,3.003662109,-1.586998275,0.212646851,-0.550662231,-1.569232178,2.017584229,3.296691895,-1.785059219,-0.133978004
0.23997837,-0.770939636,-0.672528076,-0.224176025,2.564117432,-1.686145076,0.169870988,-1.211463165,-1.120880127,0.523086548,3.003662109,-1.58661408,-0.22207353
0.241978189,-0.770939636,-0.523086548,0.373617554,2.710632324,-1.586998275,0.212646851,-1.211463165,-1.120880127,0.373617554,3.296691895,-1.685836649,-0.178025767
0.243978009,-1.43174057,-1.8681427,0.224176025,2.564117432,-1.487851474,0.255422714,-0.770939636,-1.718673706,0.523086548,3.150177002,-1.487483812,-0.177851034
0.245977829,-0.770939636,-1.569232178,-0.821969604,2.857147217,-1.68622696,0.255314857,-1.211463165,-0.821969604,1.718673706,3.443237305,-1.685836649,-0.178025767
0.247977649,-0.330416107,-1.569232178,0.074734497,2.710632324,-1.487851474,0.255422714,-1.43174057,-0.672528076,0.971438599,3.150177002,-1.487483812,-0.177851034
0.249977468,-0.550662231,-1.120880127,0.523086548,3.296691895,-1.586998275,0.212646851,-1.652017975,-0.821969604,0.523086548,3.443237305,-1.685836649,-0.178025767
0.251977288,-0.550662231,-1.270321655,0.523086548,2.857147217,-1.586998275,0.212646851,-0.770939636,-1.718673706,0.224176025,3.150177002,-1.388261243,-0.221898797
0.253977108,-0.770939636,-1.8681427,-1.419790649,2.710632324,-1.586938529,0.127212501,-0.991217041,-1.120880127,1.270321655,2.857147217,-1.388353544,-0.133628538
0.255976928,-0.991217041,-0.373617554,-0.821969604,3.589752197,-1.785373761,0.212538994,-0.991217041,-0.821969604,1.8681427,3.003662109,-1.58661408,-0.22207353
0.257976747,-0.991217041,-2.167025757,-0.074734497,2.710632324,-1.586998275,0.212646851,-0.550662231,-1.569232178,0.373617554,3.150177002,-1.487391511,-0.266121292
0.259976567,-0.991217041,-0.971438599,-0.074734497,3.150177002,-1.586998275,0.212646851,-0.550662231,-0.672528076,1.569232178,3.003662109,-1.487483812,-0.177851034
0.261976387,-0.991217041,-1.8681427,0.672528076,2.857147217,-1.586998275,0.212646851,-0.991217041,-1.8681427,1.718673706,3.150177002,-1.58661408,-0.22207353
0.263976207,-0.330416107,-2.465936279,0.672528076,3.443237305,-1.586998275,0.212646851,-0.991217041,-0.074734497,1.270321655,3.150177002,-1.388168942,-0.310169055
0.265976026,-1.211463165,-1.718673706,-0.672528076,2.857147217,-1.785291877,0.127095124,-1.211463165,-1.270321655,1.120880127,2.857147217,-1.685766471,-0.266305894
0.267975846,-0.991217041,-1.718673706,-0.672528076,2.857147217,-1.686145076,0.169870988,-1.43174057,-0.971438599,0.971438599,2.857147217,-1.685766471,-0.266305894
0.269975666,-0.991217041,-2.017584229,-0.224176025,2.710632324,-1.686145076,0.169870988,-1.211463165,-0.821969604,1.120880127,2.857147217,-1.586543902,-0.310353657
0.271975486,-0.770939636,-1.419790649,0.373617554,3.003662109,-1.68608533,0.084436638,-1.652017975,-1.419790649,0.821969604,2.857147217,-1.58661408,-0.22207353
0.273975305,-0.991217041,-1.8681427,0.074734497,3.003662109,-1.487791728,0.169988364,-0.991217041,-0.821969604,0.523086548,3.003662109,-1.58661408,-0.22207353
0.275975125,-1.211463165,-0.672528076,0.373617554,2.857147217,-1.68608533,0.084436638,-1.652017975,0.074734497,1.419790649,3.296691895,-1.487391511,-0.266121292
0.277974945,-0.991217041,-0.971438599,-1.120880127,3.296691895,-1.586878784,0.041778151,-0.991217041,-1.718673706,1.718673706,3.150177002,-1.586543902,-0.310353657
0.279974765,-0.991217041,-2.167025757,-0.971438599,2.857147217,-1.686025585,-0.000997712,-0.991217041,-0.971438599,0.523086548,3.150177002,-1.388353544,-0.133628538
0.281974584,-1.211463165,-2.764846802,-0.074734497,2.857147217,-1.785238323,0.041446317,-1.43174057,-0.672528076,1.270321655,3.150177002,-1.487321333,-0.35440142
0.283974404,-0.770939636,-1.120880127,-0.523086548,3.150177002,-1.785238323,0.041446317,-1.652017975,-1.270321655,1.718673706,3.150177002,-1.288946373,-0.354216818
0.285974224,-1.211463165,-2.167025757,0.074734497,2.710632324,-1.785238323,0.041446317,-1.43174057,-1.569232178,1.270321655,3.150177002,-1.388168942,-0.310169055
0.287974044,-1.211463165,-1.270321655,-0.224176025,3.296691895,-1.884307372,-0.086767482,-1.652017975,-0.523086548,0.672528076,3.003662109,-1.685766471,-0.266305894
0.289973863,-0.991217041,-0.523086548,-1.270321655,2.564117432,-1.586813198,-0.04384168,-1.652017975,-1.569232178,0.821969604,3.003662109,-1.586543902,-0.310353657
0.291973683,-1.211463165,-2.167025757,-0.821969604,2.857147217,-1.586741442,-0.129270578,-1.43174057,-0.821969604,1.120880127,3.443237305,-1.58661408,-0.22207353
0.293973503,-1.211463165,-1.718673706,0.971438599,2.710632324,-1.78509481,-0.12941148,-1.652017975,-1.120880127,1.120880127,3.150177002,-1.586585532,-0.222236097
0.295973323,-0.991217041,-0.971438599,-0.074734497,3.003662109,-1.785077005,-0.12961508,-1.87229538,-0.373617554,1.718673706,3.003662109,-1.487357179,-0.266270435
0.297973142,-1.43174057,-0.971438599,-0.821969604,2.857147217,-1.785077005,-0.12961508,-0.550662231,-0.821969604,1.120880127,3.443237305,-1.586585532,-0.222236097
0.299972962,-1.652017975,-1.419790649,-0.224176025,3.003662109,-1.785077005,-0.12961508,-0.770939636,-0.821969604,1.120880127,3.150177002,-1.685732173,-0.266476914
0.301972782,-1.211463165,-1.8681427,-1.120880127,2.564117432,-1.685760961,-0.257861251,-1.43174057,-1.120880127,1.569232178,3.296691895,-1.685697906,-0.266647957
0.303972602,-1.211463165,-1.270321655,-0.224176025,2.710632324,-1.884078617,-0.258256476,-1.43174057,-1.120880127,1.270321655,3.443237305,-1.785025292,-0.134356877
