0.0010650371,0.017149383,0.97468936,-0.028932175488258927,-0.021635949446128858,-0.7056400255112616,0.707648902570722,0.0,0.0,-0.044249665,0.41008362,-0.3202495,0.0,0.0,0.0,0.08388004,0.23615588,-0.23302682,0.0,0.050068498,0.34361216,-0.3579155,0.26589212,-0.34130904,-0.74079394
0.0015817711,0.01681541,0.9849254,-0.02850631865271482,-0.021718430844478866,-0.7063125090040075,0.7069924604852497,-0.00045583397,0.0012708269,-0.044288427,0.41006246,-0.32037875,0.0,-0.0005340688,0.00033507496,0.084417656,0.2350614,-0.23239745,-8.5130334e-05,0.04748458,0.34408724,-0.36040342,0.26742655,-0.3413422,-0.7396533
0.001700217,0.016252056,0.985009,-0.028429461322693503,-0.02214717612230929,-0.7071968748791987,0.7060976196531212,-0.00094562024,0.0023828559,-0.044379063,0.40973017,-0.32101554,0.0,-0.00079035386,0.0002148673,0.0844278,0.23377828,-0.23294905,-0.00016900152,0.044941418,0.3445987,-0.36278054,0.2690917,-0.3416811,-0.7386593
0.0013119593,0.015938187,0.9849514,-0.028709361907749104,-0.022151904789363352,-0.707564882344495,0.7057173675954657,-0.0010396838,0.002709452,-0.043758273,0.40959704,-0.32183236,0.0,-0.00083563477,0.00016557425,0.08369915,0.23391423,-0.2353251,-0.00022868812,0.042999092,0.34486616,-0.36438644,0.27067742,-0.34245184,-0.73770493
0.0013093405,0.015799003,0.9847673,-0.02881090752419679,-0.02229922469024134,-0.7078662998351264,0.7054062501449596,-0.0017630905,0.004002787,-0.042531956,0.4097451,-0.32235944,0.0,-0.00034968928,-8.226931e-05,0.08239852,0.23613323,-0.23855978,-0.00027514994,0.041607175,0.3447153,-0.36535835,0.27216977,-0.3432053,-0.7369043
0.0014121915,0.015467581,0.9845005,-0.02889692538199759,-0.02255085101410052,-0.7083025134443113,0.7049567194306883,-0.002702646,0.00550355,-0.041570984,0.4096835,-0.32255754,0.0,0.0001620315,-0.00047525764,0.081271395,0.23978558,-0.2414834,-0.00030364096,0.040467538,0.34416366,-0.36617368,0.27296013,-0.34364414,-0.7371826
0.0014477216,0.014990238,0.98408496,-0.028862324684165636,-0.022776289689742577,-0.7088705002646477,0.704379741827051,-0.003410004,0.0063384697,-0.041083824,0.40966472,-0.3227166,0.0,0.00014661625,-0.00054398924,0.08060654,0.24301727,-0.24360843,-0.0003188774,0.03997349,0.3434707,-0.36676934,0.27309152,-0.3448681,-0.7381173
0.0012920381,0.014428636,0.9838207,-0.028952424025144755,-0.022812667560281455,-0.7089639653221154,0.7042807928778084,-0.003866315,0.00677602,-0.040822167,0.41000572,-0.3229362,0.0,0.00025505573,-0.000620082,0.0796879,0.244396,-0.2449239,-0.00031924248,0.040786143,0.34276038,-0.36661613,0.2733064,-0.34727627,-0.7388664
0.0009588902,0.014008823,0.9838006,-0.02935597935263156,-0.023015680996715165,-0.708602429829921,0.7046212467302112,-0.003957078,0.0070093274,-0.040670976,0.41067743,-0.32322133,0.0,0.0009534694,-0.0010719523,0.07833992,0.24447848,-0.24574131,-0.00029989332,0.04250261,0.34192437,-0.3658175,0.27369076,-0.34915406,-0.74009484
0.0006786232,0.014176148,0.9835921,-0.02922243577339451,-0.02292419180704368,-0.7079728628754051,0.7052623314125509,-0.0030633807,0.0064607337,-0.040542692,0.41186073,-0.32361186,0.0,0.0013561398,-0.0011174977,0.07709661,0.24480863,-0.2465427,-0.00027242303,0.044553,0.34109753,-0.36463445,0.27478722,-0.34984747,-0.7411841
0.00021285647,0.014424616,0.98335844,-0.029101850010204693,-0.022554713409025897,-0.7071678027745552,0.7060864436795455,-0.0014436617,0.0051297545,-0.040761307,0.41371036,-0.32396275,0.0,0.0009903237,-0.0005335137,0.075853765,0.24606654,-0.2474244,-0.0002573803,0.046374347,0.3405109,-0.3634631,0.27633142,-0.35020542,-0.7411636
-0.00016091154,0.014493811,0.9832561,-0.029047074560176977,-0.02233399444245985,-0.706600309958538,0.706663613127376,2.836436e-05,0.003938116,-0.042196896,0.4156698,-0.32413638,0.0,0.00031479448,-4.415959e-05,0.07421328,0.2484132,-0.24826021,-0.00025267154,0.04781542,0.34016505,-0.36228657,0.27732843,-0.35092455,-0.7399205
-0.00020008767,0.014616686,0.983268,-0.028840615403279278,-0.02188957013747902,-0.7060871638787811,0.7071986868115464,0.0010758862,0.003033027,-0.04526535,0.4178906,-0.32418576,0.0,-0.0005427338,0.00023088604,0.0715869,0.2521906,-0.2488757,-0.0002239123,0.048599005,0.33998716,-0.36086455,0.27698085,-0.35191202,-0.73769915
