time,cmd_leg_l1_joint,pos_leg_l1_joint,vel_leg_l1_joint,torque_leg_l1_joint,cmd_leg_l2_joint,pos_leg_l2_joint,vel_leg_l2_joint,torque_leg_l2_joint,cmd_leg_l3_joint,pos_leg_l3_joint,vel_leg_l3_joint,torque_leg_l3_joint,cmd_leg_l4_joint,pos_leg_l4_joint,vel_leg_l4_joint,torque_leg_l4_joint,cmd_leg_l5_joint,pos_leg_l5_joint,vel_leg_l5_joint,torque_leg_l5_joint,cmd_leg_l6_joint,pos_leg_l6_joint,vel_leg_l6_joint,torque_leg_l6_joint,cmd_leg_r1_joint,pos_leg_r1_joint,vel_leg_r1_joint,torque_leg_r1_joint,cmd_leg_r2_joint,pos_leg_r2_joint,vel_leg_r2_joint,torque_leg_r2_joint,cmd_leg_r3_joint,pos_leg_r3_joint,vel_leg_r3_joint,torque_leg_r3_joint,cmd_leg_r4_joint,pos_leg_r4_joint,vel_leg_r4_joint,torque_leg_r4_joint,cmd_leg_r5_joint,pos_leg_r5_joint,vel_leg_r5_joint,torque_leg_r5_joint,cmd_leg_r6_joint,pos_leg_r6_joint,vel_leg_r6_joint,torque_leg_r6_joint
0.000000000,0.000219000,-0.004005432,0.013187408,0.330416107,0.021794001,0.013923645,0.030769348,0.672528076,-0.023022000,-0.021553040,-0.065933228,1.120880127,0.421743006,0.322918892,0.312088013,2.857147217,-0.364342988,-0.337996795,-0.382346976,-1.686219551,0.000000000,-0.002174806,0.100151288,0.259458158,-0.011496000,-0.001716614,0.030769348,-0.770939636,-0.015576000,-0.013542175,0.013187408,-0.373617554,0.091288999,0.079537392,0.101099014,2.764846802,0.241106004,0.158885002,0.153846741,3.296691895,-0.271035999,-0.243793652,-0.167046945,-2.778183441,-0.005711000,-0.009740333,0.028773824,0.395241101
0.001999820,0.000198000,-0.004005432,-0.004396439,1.211463165,0.021787999,0.013923645,-0.057142258,1.120880127,-0.023053000,-0.021553040,-0.065933228,1.120880127,0.421732008,0.323681831,0.250549316,3.150177002,-0.364358008,-0.338569314,-0.377915397,-1.785301721,0.000000000,-0.000867991,0.090280110,0.303366072,-0.011509000,-0.001716614,0.030769348,-0.770939636,-0.015576000,-0.013542175,0.013187408,-0.373617554,0.091286004,0.079537392,0.101099014,2.764846802,0.241095006,0.158885002,0.153846741,3.296691895,-0.271008998,-0.243793652,-0.167046945,-2.778183441,-0.005725000,-0.009740333,0.028773824,0.395241101
0.003999639,0.000168000,-0.004005432,-0.004396439,1.211463165,0.021779001,0.013923645,-0.057142258,1.120880127,-0.023097999,-0.021553040,-0.092308044,0.971438599,0.421716005,0.323681831,0.250549316,3.150177002,-0.364380985,-0.338950373,-0.386715772,-1.983690164,0.000000000,-0.001739613,0.070095239,0.216048296,-0.011528000,-0.001716614,0.013187408,-0.770939636,-0.015576000,-0.013542175,-0.057142258,-0.672528076,0.091280997,0.079537392,0.065933228,2.615377808,0.241079003,0.159647942,0.162637711,3.150177002,-0.270969003,-0.244556321,-0.154128962,-2.381475443,-0.005747000,-0.009742524,0.136152861,0.396119464
0.005999459,0.000139000,-0.004005432,-0.013187408,0.330416107,0.021769000,0.013923645,0.030769348,0.523086548,-0.023143001,-0.021934509,-0.127471924,1.120880127,0.421700001,0.324444771,0.232967377,3.736267090,-0.364403009,-0.339903902,-0.351547818,-2.181978495,0.000000000,-0.001304162,0.050091734,0.129389292,-0.011546000,-0.001716614,0.030769348,-0.991217041,-0.015576000,-0.013542175,0.013187408,-0.821969604,0.091274999,0.079537392,-0.021978378,2.465936279,0.241062999,0.160029411,0.162637711,3.589752197,-0.270929009,-0.244747965,-0.158760018,-2.381422863,-0.005769000,-0.009319738,0.243505962,0.396349619
0.007999279,0.000110000,-0.004005432,0.021978378,0.991217041,0.021757999,0.013923645,0.057142258,0.373617554,-0.023187000,-0.021934509,-0.083517075,1.868142700,0.421685994,0.324826241,0.232967377,3.736267090,-0.364425004,-0.340476512,-0.342735591,-1.983562446,0.000000000,-0.000869467,-0.030239139,0.042913078,-0.011564000,-0.001716614,0.021978378,-0.550662231,-0.015576000,-0.013542175,-0.048351288,-0.971438599,0.091266997,0.079918861,0.039560318,2.465936279,0.241047993,0.160029411,0.145055771,3.736267090,-0.270889014,-0.244939565,-0.158778055,-2.281833419,-0.005791000,-0.008896902,0.263057165,0.262831296
0.009999099,0.000082000,-0.004005432,-0.004396439,0.330416107,0.021746000,0.013923645,-0.083517075,0.971438599,-0.023231000,-0.021934509,-0.127471924,0.373617554,0.421671003,0.325207710,0.268131256,3.736267090,-0.364446014,-0.341048411,-0.347108753,-1.983568454,0.000000000,-0.001305638,-0.080542622,0.042677342,-0.011582000,-0.001716614,-0.030769348,-0.550662231,-0.015576000,-0.013923645,-0.101099014,-0.074734497,0.091257997,0.079918861,0.048351288,2.615377808,0.241033003,0.160410881,0.180219650,3.003662109,-0.270850003,-0.245322630,-0.167470575,-2.182477427,-0.005813000,-0.008051081,0.243588076,0.218835911
0.011998918,0.000055000,-0.004005432,-0.021978378,0.550662231,0.021733001,0.013923645,-0.004396439,0.523086548,-0.023274001,-0.022315979,-0.057142258,1.120880127,0.421658009,0.325970650,0.285715103,3.296691895,-0.364466995,-0.341811577,-0.320736788,-1.785180460,0.000000000,-0.001304803,-0.100657817,-0.043966994,-0.011600000,-0.001716614,0.004396439,-0.550662231,-0.015576000,-0.013923645,-0.065933228,-0.373617554,0.091247998,0.079918861,0.013187408,3.063729858,0.241019994,0.160792351,0.206592560,3.003662109,-0.270812005,-0.245703967,-0.189462396,-2.082974829,-0.005836000,-0.008051981,0.253323301,0.085070268
0.013998738,0.000028000,-0.004005432,0.013187408,0.550662231,0.021720000,0.013923645,-0.101099014,0.074734497,-0.023317000,-0.022697449,-0.118680954,1.270321655,0.421645999,0.326352119,0.329669952,3.589752197,-0.364486992,-0.342764289,-0.342679787,-1.586880834,0.000000000,-0.002613996,-0.090779429,0.042243269,-0.011617000,-0.001716614,-0.004396439,-0.770939636,-0.015576000,-0.013923645,0.013187408,-0.074734497,0.091236003,0.079918861,0.065933228,3.063729858,0.241007000,0.161173820,0.197801590,2.710632324,-0.270772994,-0.246086854,-0.207055618,-1.785106352,-0.005859000,-0.007205864,0.292410302,-0.047889082
0.015998558,0.000002000,-0.004005432,0.004396439,0.991217041,0.021706000,0.013923645,0.021978378,1.419790649,-0.023358000,-0.022697449,-0.118680954,1.270321655,0.421633989,0.327496529,0.399999619,3.003662109,-0.364506990,-0.343336955,-0.338313723,-1.586862825,0.000000000,-0.001305311,-0.100710591,0.042783016,-0.011634000,-0.001716614,-0.030769348,-0.770939636,-0.015577000,-0.013923645,-0.004396439,-0.523086548,0.091224000,0.080300331,0.074726105,3.512081909,0.240994006,0.161555290,0.189010620,2.710632324,-0.270734996,-0.246659570,-0.206957882,-2.082572105,-0.005881000,-0.006783484,0.253433679,-0.092845165
0.017998378,-0.000023000,-0.004005432,0.030769348,1.431740570,0.021692000,0.013923645,0.074726105,1.270321655,-0.023399999,-0.022697449,-0.092308044,0.074734497,0.421622992,0.328640938,0.399999619,3.443237305,-0.364524990,-0.344099262,-0.351478223,-1.487727770,0.000000000,-0.002178508,-0.090776396,0.085784359,-0.011651000,-0.001716614,0.021978378,-0.991217041,-0.015577000,-0.013923645,-0.004396439,0.074734497,0.091210000,0.080300331,0.074726105,3.810992432,0.240982994,0.161936760,0.189010620,2.710632324,-0.270698011,-0.246850902,-0.198204765,-1.883886381,-0.005904000,-0.006360252,0.292550307,-0.270823526
