time,cmd_leg_l1_joint,pos_leg_l1_joint,vel_leg_l1_joint,torque_leg_l1_joint,cmd_leg_l2_joint,pos_leg_l2_joint,vel_leg_l2_joint,torque_leg_l2_joint,cmd_leg_l3_joint,pos_leg_l3_joint,vel_leg_l3_joint,torque_leg_l3_joint,cmd_leg_l4_joint,pos_leg_l4_joint,vel_leg_l4_joint,torque_leg_l4_joint,cmd_leg_l5_joint,pos_leg_l5_joint,vel_leg_l5_joint,torque_leg_l5_joint,cmd_leg_l6_joint,pos_leg_l6_joint,vel_leg_l6_joint,torque_leg_l6_joint,cmd_leg_r1_joint,pos_leg_r1_joint,vel_leg_r1_joint,torque_leg_r1_joint,cmd_leg_r2_joint,pos_leg_r2_joint,vel_leg_r2_joint,torque_leg_r2_joint,cmd_leg_r3_joint,pos_leg_r3_joint,vel_leg_r3_joint,torque_leg_r3_joint,cmd_leg_r4_joint,pos_leg_r4_joint,vel_leg_r4_joint,torque_leg_r4_joint,cmd_leg_r5_joint,pos_leg_r5_joint,vel_leg_r5_joint,torque_leg_r5_joint,cmd_leg_r6_joint,pos_leg_r6_joint,vel_leg_r6_joint,torque_leg_r6_joint
0.000000000,0.000000000,0.000166152,0.166529733,0.959596721,0.000000000,-0.000764523,0.000307147,0.210888872,0.000000000,0.004787397,-0.000558092,-1.379774910,0.000000000,0.012166083,-0.000103641,-0.742913999,0.000000000,0.006757592,-0.016172230,-0.644695649,0.000000000,0.000009922,-0.001945848,-0.006230711,0.000000000,-0.000008181,-0.008167987,-0.000599524,-0.000000000,0.000748510,-0.000356641,-0.204995228,0.000000000,0.004785371,0.000158917,-1.364422811,0.000000000,0.012168078,-0.001808161,-0.755455051,0.000000000,0.006761971,-0.014859211,-0.641157720,0.000000000,0.000002141,0.000041729,-0.000303493
0.002000000,0.000000000,-0.000167055,-0.166603355,-0.959436152,0.000000000,-0.000763956,0.000283396,0.210364377,0.000000000,0.004788955,0.000779081,-1.348170050,0.000000000,0.012158854,-0.003614651,-0.767733974,0.000000000,0.006730500,-0.013545738,-0.636978355,0.000000000,0.000013338,0.001708178,0.004529312,0.000000000,0.000008183,0.008182048,0.047061960,-0.000000000,0.000747793,-0.000358237,-0.204693346,0.000000000,0.004785780,0.000204405,-1.363812256,0.000000000,0.012163989,-0.002044441,-0.755744222,0.000000000,0.006732436,-0.014767254,-0.641153864,0.000000000,0.000002246,0.000052585,-0.000335036
0.004000000,0.000000000,0.000166123,0.166589059,0.959948706,0.000000000,-0.000763346,0.000305116,0.210740487,0.000000000,0.004787706,-0.000624448,-1.378858463,0.000000000,0.012158287,-0.000283512,-0.742321075,0.000000000,0.006698776,-0.015862238,-0.641707471,0.000000000,0.000009455,-0.001941305,-0.006204360,0.000000000,-0.000008164,-0.008173763,-0.047141773,-0.000000000,0.000747069,-0.000362085,-0.204453581,0.000000000,0.004785936,0.000078232,-1.364957333,0.000000000,0.012160105,-0.001941764,-0.753806474,0.000000000,0.006703203,-0.014616566,-0.638430391,0.000000000,0.000002454,0.000104018,-0.000376529
0.006000000,0.000000000,-0.000167193,-0.166658201,-0.959768592,0.000000000,-0.000762780,0.000282961,0.210075758,0.000000000,0.004789177,0.000735407,-1.346757056,0.000000000,0.012150505,-0.003890718,-0.765962995,0.000000000,0.006673322,-0.012726790,-0.631915426,0.000000000,0.000012896,0.001720101,0.004563518,0.000000000,0.000008212,0.008188081,0.047092860,-0.000001000,0.000746360,-0.000354753,-0.204160691,0.000000000,0.004786232,0.000147970,-1.362147920,0.000000000,0.012155535,-0.002285218,-0.754290999,0.000000000,0.006675226,-0.013988381,-0.635904352,0.000000000,0.000002612,0.000078752,-0.000543779
0.008000000,0.000000000,0.000166097,0.166644933,0.960273600,0.000000000,-0.000762174,0.000302948,0.210416028,0.000000000,0.004787838,-0.000669189,-1.377933689,0.000000000,0.012149347,-0.000579244,-0.739831455,0.000000000,0.006643849,-0.014736511,-0.638257039,0.000000000,0.000009048,-0.001923938,-0.006193545,0.000000000,0.000008161,-0.000025730,-0.047178942,-0.000002000,0.000745646,-0.000357040,-0.204409116,0.000000000,0.004786284,0.000026005,-1.363809424,0.000000000,0.012151101,-0.002216881,-0.751561032,0.000000000,0.006648207,-0.013509504,-0.634862808,0.000000000,0.000002846,0.000116850,-0.000487866
0.010000000,0.000000000,-0.000167328,-0.166712627,-0.960081730,0.000000000,-0.000761616,0.000278686,0.209791711,0.000000000,0.004789202,0.000681726,-1.345782716,0.000000000,0.012141000,-0.004173572,-0.763296241,0.000000000,0.006621019,-0.011415077,-0.629564710,0.000000000,0.000012515,0.001733785,0.004555344,0.000000000,-0.000008206,-0.008183122,-0.000724350,-0.000004000,0.000744974,-0.000335688,-0.204438660,0.000000000,0.004786338,0.000027005,-1.361065491,0.000000000,0.012146286,-0.002407581,-0.751766716,0.000000000,0.006622655,-0.012776207,-0.633493581,0.000000000,0.000003055,0.000104528,-0.000619797
0.012000000,0.000000000,-0.000166081,0.000623788,0.960595810,0.000000000,-0.000761016,0.000300413,0.210182073,0.000000000,0.004787732,-0.000734951,-1.376726612,0.000000000,0.012139334,-0.000832935,-0.737220508,0.000000000,0.006594379,-0.013320014,-0.636700218,0.000000000,0.000008706,-0.001904662,-0.006194012,0.000000000,0.000008167,0.008186476,0.047150210,-0.000007000,0.000744251,-0.000361557,-0.205299276,0.000000000,0.004786405,0.000033344,-1.361103465,0.000000000,0.012140975,-0.002655459,-0.750107071,0.000000000,0.006598775,-0.011939903,-0.632995889,0.000000000,0.000003120,0.000032880,-0.000605894
0.014000000,0.000000000,0.000167413,0.166747151,0.014175362,0.000000000,-0.000760909,0.000053362,0.209519835,0.000000000,0.004786429,-0.000651251,-1.344264980,0.000000000,0.012136490,-0.001421851,-0.760860528,0.000000000,0.006570776,-0.011801575,-0.628592109,0.000000000,0.000009016,0.000155215,0.004535082,0.000000000,-0.000008202,-0.008184843,-0.047165092,-0.000012000,0.000743553,-0.000348933,-0.205361326,0.000000000,0.004786276,-0.000064183,-1.361265807,0.000000000,0.012135781,-0.002596926,-0.748009689,0.000000000,0.006576108,-0.011333576,-0.632960090,0.000000000,0.000003365,0.000122299,-0.000408844
0.016000000,0.000000000,0.000166133,-0.000640064,-0.960800113,0.000000000,-0.000760445,0.000231823,0.215077558,0.000000000,0.004787844,0.000707409,-1.345787951,0.000000000,0.012126682,-0.004904297,-0.756494897,0.000000000,0.006553336,-0.008719913,-0.630523578,0.000000000,0.000012783,0.001883156,-0.001352521,0.000000000,0.000008152,0.008177355,0.047159598,-0.000018000,0.000742849,-0.000351919,-0.206869740,0.000000000,0.004786188,-0.000044207,-1.359023345,0.000000000,0.012130097,-0.002842058,-0.748097675,0.000000000,0.006555143,-0.010482534,-0.632393019,0.000000000,0.000003458,0.000046391,-0.000687783
0.018000000,0.000000000,-0.000167415,-0.166774121,-0.014088927,0.000000000,-0.000759390,0.000527490,0.210909150,0.000000000,0.004788787,0.000471360,-1.376921654,0.000000000,0.012118055,-0.004313305,-0.731122105,0.000000000,0.006535285,-0.009025386,-0.637522185,0.000000000,0.000011612,-0.000585194,-0.006645699,0.000000000,-0.000008205,-0.008178440,-0.047111921,-0.000025000,0.000742147,-0.000351121,-0.208307607,0.000000000,0.004785825,-0.000181249,-1.359450044,0.000000000,0.012124675,-0.002710844,-0.745996239,0.000000000,0.006535365,-0.009888785,-0.632693697,0.000000000,0.000003662,0.000101971,-0.000481354
0.020000000,0.000000000,-0.000166071,0.000671770,0.960952778,0.000000000,-0.000758695,0.000347416,0.203921578,0.000000000,0.004786741,-0.001023100,-1.371850420,0.000000000,0.012116325,-0.000865012,-0.734777980,0.000000000,0.006513681,-0.010802244,-0.634829425,0.000000000,0.000007327,-0.002142578,0.000490104,0.000000000,0.000008164,0.008184276,0.047123617,-0.000034000,0.000741404,-0.000371539,-0.210115765,0.000000000,0.004785488,-0.000168866,-1.356247252,0.000000000,0.012118808,-0.002933763,-0.746586445,0.000000000,0.006517280,-0.009042650,-0.632382906,0.000000000,0.000003726,0.000032111,-0.000659979
0.022000000,0.000000000,0.000167262,0.166666915,0.013903019,0.000000000,-0.000758629,0.000033131,0.207797166,0.000000000,0.004784902,-0.000919438,-1.337465608,0.000000000,0.012113339,-0.001493067,-0.759179172,0.000000000,0.006495330,-0.009175234,-0.627594361,0.000000000,0.000008205,0.000439051,0.005350825,0.000000000,-0.000008225,-0.008194510,-0.047152298,-0.000045000,0.000740676,-0.000363903,-0.212000915,0.000000000,0.004784918,-0.000284980,-1.356431349,0.000000000,0.012113186,-0.002810977,-0.744631312,0.000000000,0.006500279,-0.008500663,-0.632960676,0.000000000,0.000004000,0.000137067,-0.000467857
0.024000000,0.000000000,0.000166098,-0.000582221,-0.960330284,0.000000000,-0.000758218,0.000205528,0.214887164,0.000000000,0.004785796,0.000447243,-1.339287650,0.000000000,0.012103378,-0.004980302,-0.754526334,0.000000000,0.006483147,-0.006091467,-0.630365358,0.000000000,0.000012362,0.002078492,-0.002077491,0.000000000,-0.000008149,0.000038208,0.047216675,-0.000058000,0.000739930,-0.000373390,-0.215093458,0.000000000,0.004784365,-0.000276359,-1.353642966,0.000000000,0.012107177,-0.003004543,-0.745148964,0.000000000,0.006484808,-0.007735516,-0.632783307,0.000000000,0.000004121,0.000060468,-0.000793954
0.026000000,0.000000000,-0.000167444,-0.166770998,-0.014412266,0.000000000,-0.000757197,0.000510529,0.210870861,0.000000000,0.004786228,0.000215677,-1.370454862,0.000000000,0.012094616,-0.004381118,-0.729109910,0.000000000,0.006470245,-0.006450895,-0.637901241,0.000000000,0.000011312,-0.000525297,-0.007158547,0.000000000,0.000008187,0.008167709,0.000652511,-0.000074000,0.000739135,-0.000397500,-0.218361790,0.000000000,0.004783649,-0.000358010,-1.353680857,0.000000000,0.012101223,-0.002976969,-0.743393534,0.000000000,0.006470494,-0.007156806,-0.633395039,0.000000000,0.000004305,0.000091847,-0.000588405
0.028000000,0.000000000,-0.000166045,0.000699326,0.960938211,0.000000000,-0.000756530,0.000333460,0.203681827,0.000000000,0.004783674,-0.001276671,-1.365339666,0.000000000,0.012092787,-0.000914548,-0.732815439,0.000000000,0.006453608,-0.008318733,-0.635575467,0.000000000,0.000007027,-0.002142341,0.000350203,0.000000000,-0.000008164,-0.008175370,-0.047061048,-0.000092000,0.000738318,-0.000408332,-0.222138383,0.000000000,0.004782672,-0.000488523,-1.351630473,0.000000000,0.012095579,-0.002821741,-0.743213450,0.000000000,0.006457137,-0.006678813,-0.633593706,0.000000000,0.000004635,0.000165201,-0.000696179
0.030000000,0.000000000,0.000167214,0.166629596,0.013744412,0.000000000,-0.000756482,0.000023876,0.207497363,0.000000000,0.004781337,-0.001168662,-1.330858467,0.000000000,0.012089733,-0.001527060,-0.757340288,0.000000000,0.006440003,-0.006802420,-0.628583739,0.000000000,0.000007903,0.000438213,0.005380489,0.000000000,0.000008165,0.008164583,0.047101925,-0.000113000,0.000737459,-0.000429567,-0.226777643,0.000000000,0.004781744,-0.000464044,-1.348400680,0.000000000,0.012089534,-0.003022637,-0.743960341,0.000000000,0.006445149,-0.005994006,-0.633602653,0.000000000,0.000004862,0.000113348,-0.000938117
0.032000000,0.000000000,0.000166068,-0.000572771,-0.960114063,0.000000000,-0.000756098,0.000192337,0.214486272,0.000000000,0.004781736,0.000199272,-1.332637169,0.000000000,0.012079751,-0.004990951,-0.752793636,0.000000000,0.006432308,-0.003847681,-0.631519643,0.000000000,0.000012068,0.002082476,-0.002044601,0.000000000,-0.000008174,-0.008169512,-0.047041067,-0.000137000,0.000736582,-0.000438253,-0.232022281,0.000000000,0.004780560,-0.000591849,-1.348690551,0.000000000,0.012083836,-0.002848995,-0.742150523,0.000000000,0.006433908,-0.005620406,-0.634337989,0.000000000,0.000005298,0.000218003,-0.000813610
0.034000000,0.000000000,-0.000167393,-0.166730577,-0.014462540,0.000000000,-0.000755100,0.000499048,0.210566528,0.000000000,0.004781683,-0.000026479,-1.363691735,0.000000000,0.012070994,-0.004378635,-0.727541796,0.000000000,0.006423633,-0.004337427,-0.639142235,0.000000000,0.000011053,-0.000507682,-0.007140170,0.000000000,0.000008143,0.008158517,0.047069853,-0.000164000,0.000735616,-0.000483375,-0.238398546,0.000000000,0.004779375,-0.000592586,-1.345463286,0.000000000,0.012077828,-0.003003760,-0.743024855,0.000000000,0.006423896,-0.005005738,-0.634264082,0.000000000,0.000005574,0.000137851,-0.001155209
0.036000000,0.000000000,-0.000166011,0.000690809,0.960704179,0.000000000,-0.000754459,0.000320497,0.203345315,0.000000000,0.004778654,-0.001514117,-1.358570435,0.000000000,0.012069199,-0.000897234,-0.731340981,0.000000000,0.006410951,-0.006340996,-0.636873162,0.000000000,0.000006798,-0.002127372,0.000326267,0.000000000,-0.000008220,-0.008181509,-0.047004419,-0.000194000,0.000734574,-0.000520546,-0.244777760,0.000000000,0.004777940,-0.000717617,-1.345109731,0.000000000,0.012072169,-0.002829572,-0.741545324,0.000000000,0.006414539,-0.004678595,-0.634999772,0.000000000,0.000006105,0.000265865,-0.000955201
0.038000000,0.000000000,0.000167238,0.166624723,0.013788936,0.000000000,-0.000754437,0.000010663,0.207201769,0.000000000,0.004775855,-0.001399629,-1.324060790,0.000000000,0.012066201,-0.001498989,-0.755973432,0.000000000,0.006401034,-0.004958575,-0.629895311,0.000000000,0.000007690,0.000446032,0.005361050,0.000000000,-0.000008144,0.000038046,0.047142597,-0.000227000,0.000733438,-0.000568309,-0.252168398,0.000000000,0.004776561,-0.000689517,-1.341873683,0.000000000,0.012066146,-0.003011596,-0.742425991,0.000000000,0.006406258,-0.004140534,-0.634984157,0.000000000,0.000006569,0.000231876,-0.001372884
0.040000000,0.000000000,0.000166041,-0.000598515,-0.960089105,0.000000000,-0.000754078,0.000179878,0.214203839,0.000000000,0.004775807,-0.000024270,-1.325854709,0.000000000,0.012056291,-0.004955002,-0.751506791,0.000000000,0.006396764,-0.002134832,-0.632823257,0.000000000,0.000011876,0.002092734,-0.002045294,0.000000000,0.000008159,0.008151440,0.000652897,-0.000264000,0.000732200,-0.000618763,-0.260145068,0.000000000,0.004775062,-0.000749596,-1.342117301,0.000000000,0.012060203,-0.002971720,-0.740751708,0.000000000,0.006398631,-0.003813711,-0.635676937,0.000000000,0.000007178,0.000304339,-0.001323124
0.042000000,0.000000000,-0.000167272,-0.166656441,-0.014314064,0.000000000,-0.000753110,0.000483748,0.210274101,0.000000000,0.004775321,-0.000242985,-1.356950171,0.000000000,0.012047622,-0.004334619,-0.726315484,0.000000000,0.006391259,-0.002752523,-0.640419643,0.000000000,0.000010878,-0.000498964,-0.007149872,0.000000000,-0.000008137,-0.008148340,-0.046966102,-0.000305000,0.000730859,-0.000670525,-0.269169154,0.000000000,0.004773298,-0.000881849,-1.340332238,0.000000000,0.012054647,-0.002777750,-0.740659731,0.000000000,0.006391480,-0.003575209,-0.635835230,0.000000000,0.000007923,0.000372435,-0.001590650
0.044000000,0.000000000,-0.000165973,0.000649198,0.960272028,0.000000000,-0.000752493,0.000308285,0.203125867,0.000000000,0.004771880,-0.001720121,-1.351864903,0.000000000,0.012045914,-0.000854022,-0.730177575,0.000000000,0.006381509,-0.004875115,-0.638107180,0.000000000,0.000006651,-0.002113220,0.000319181,0.000000000,0.000008158,0.008147884,0.046946253,-0.000349000,0.000729351,-0.000754035,-0.279271204,0.000000000,0.004771584,-0.000857125,-1.336839478,0.000000000,0.012048743,-0.002952289,-0.741687556,0.000000000,0.006385284,-0.003098162,-0.635790634,0.000000000,0.000008565,0.000321070,-0.001859529
0.046000000,0.000000000,0.000167330,0.166651752,0.014020206,0.000000000,-0.000752504,-0.000005029,0.206919397,0.000000000,0.004768683,-0.001598844,-1.317475712,0.000000000,0.012043016,-0.001448836,-0.754809768,0.000000000,0.006374285,-0.003612035,-0.631087246,0.000000000,0.000007548,0.000448294,0.005335656,0.000000000,-0.000008136,-0.008146905,-0.046945896,-0.000398000,0.000727712,-0.000819645,-0.289460415,0.000000000,0.004769669,-0.000957355,-1.336911460,0.000000000,0.012043162,-0.002790490,-0.740073970,0.000000000,0.006379421,-0.002931623,-0.636520647,0.000000000,0.000009535,0.000485039,-0.001778395
0.048000000,0.000000000,0.000166023,-0.000653810,-0.960251760,0.000000000,-0.000752170,0.000166819,0.214009116,0.000000000,0.004768257,-0.000212636,-1.319309944,0.000000000,0.012033201,-0.004907659,-0.750398802,0.000000000,0.006372493,-0.000895837,-0.633948081,0.000000000,0.000011752,0.002101903,-0.002037341,0.000000000,0.000008138,0.008136718,0.046937927,-0.000451000,0.000725891,-0.000910670,-0.301438431,0.000000000,0.004767808,-0.000930503,-1.334100104,0.000000000,0.012037258,-0.002951745,-0.740871515,0.000000000,0.006374338,-0.002541453,-0.636401549,0.000000000,0.000010401,0.000433286,-0.002342600
0.050000000,0.000000000,-0.000167098,-0.166560276,-0.013999392,0.000000000,-0.000751231,0.000469518,0.210027252,0.000000000,0.004767411,-0.000423465,-1.350543696,0.000000000,0.012024632,-0.004284501,-0.725193504,0.000000000,0.006369254,-0.001619405,-0.641489155,0.000000000,0.000010768,-0.000491928,-0.007163411,0.000000000,-0.000008114,-0.008126037,-0.046880580,-0.000508000,0.000723872,-0.001009267,-0.313926797,0.000000000,0.004765703,-0.001052502,-1.334178484,0.000000000,0.012031748,-0.002755022,-0.739352417,0.000000000,0.006369498,-0.002419873,-0.636997098,0.000000000,0.000011515,0.000556579,-0.002283045
0.052000000,0.000000000,0.000165941,0.166519524,0.959709696,0.000000000,-0.000750644,0.000293508,0.202913586,0.000000000,0.004763630,-0.001890365,-1.345534215,0.000000000,0.012023017,-0.000807264,-0.729081649,0.000000000,0.006361579,-0.003837509,-0.639104723,0.000000000,0.000006557,-0.002105664,0.000310284,0.000000000,0.000008184,0.008149293,0.046817643,-0.000570000,0.000721592,-0.001140003,-0.327324854,0.000000000,0.004763661,-0.001020891,-1.330820651,0.000000000,0.012025901,-0.002923379,-0.740402683,0.000000000,0.006365394,-0.002051810,-0.636853622,0.000000000,0.000012563,0.000524102,-0.002746070
0.054000000,0.000000000,-0.000167107,-0.166523958,-0.959355942,0.000000000,-0.000750242,0.000201099,0.206727901,0.000000000,0.004762615,-0.000507556,-1.311279761,0.000000000,0.012014283,-0.004367248,-0.753695864,0.000000000,0.006359947,-0.000816198,-0.632022975,0.000000000,0.000010630,0.002036728,0.005323753,0.000000000,0.000008099,-0.000042557,-0.046956653,-0.000636000,0.000719097,-0.001247262,-0.341342835,0.000000000,0.004761449,-0.001106110,-1.330955298,0.000000000,0.012020367,-0.002767328,-0.738836695,0.000000000,0.006361424,-0.001985333,-0.637485291,0.000000000,0.000013975,0.000705945,-0.002759674
0.056000000,0.000000000,0.000165917,0.166511797,0.959505267,0.000000000,-0.000749815,0.000213319,0.208703766,0.000000000,0.004758822,-0.001896493,-1.342268969,0.000000000,0.012012332,-0.000975195,-0.727839788,0.000000000,0.006353638,-0.003154551,-0.640447587,0.000000000,0.000007335,-0.001647392,-0.006864750,0.000000000,-0.000008109,-0.008104084,-0.000622662,-0.000707000,0.000716310,-0.001393697,-0.356967858,0.000000000,0.004759132,-0.001158677,-1.328398916,0.000000000,0.012014865,-0.002750639,-0.739596310,0.000000000,0.006357890,-0.001766857,-0.637272991,0.000000000,0.000015332,0.000678686,-0.003419345
0.058000000,0.000000000,-0.000167032,-0.166474341,-0.959309655,0.000000000,-0.000749419,0.000197809,0.208306091,0.000000000,0.004757750,-0.000535718,-1.309774467,0.000000000,0.012003405,-0.004463729,-0.751827305,0.000000000,0.006353037,-0.000300186,-0.633162019,0.000000000,0.000011011,0.001837735,0.003942189,0.000000000,0.000008185,0.008146940,0.046692936,-0.000783000,0.000713210,-0.001549814,-0.373044758,0.000000000,0.004756942,-0.001094793,-1.326551201,0.000000000,0.012008973,-0.002946245,-0.739367444,0.000000000,0.006354935,-0.001477641,-0.637536984,0.000000000,0.000016764,0.000716075,-0.003479032
0.060000000,0.000000000,0.000165906,0.166469050,0.959216693,0.000000000,-0.000748981,0.000219405,0.208544471,0.000000000,0.004753878,-0.001936196,-1.340249277,0.000000000,0.012001351,-0.001026760,-0.726466900,0.000000000,0.006347552,-0.002742788,-0.641216300,0.000000000,0.000007336,-0.001837522,-0.006337487,0.000000000,0.000008141,-0.000022167,-0.046943407,-0.000864000,0.000709751,-0.001729586,-0.390235105,0.000000000,0.004754500,-0.001221045,-1.327373813,0.000000000,0.012003521,-0.002725892,-0.737604880,0.000000000,0.006351986,-0.001474219,-0.638060548,0.000000000,0.000018479,0.000857625,-0.003730069
