time,cmd_leg_l1_joint,pos_leg_l1_joint,vel_leg_l1_joint,torque_leg_l1_joint,acc_leg_l1_joint,cmd_torque_leg_l1_joint,cmd_leg_l2_joint,pos_leg_l2_joint,vel_leg_l2_joint,torque_leg_l2_joint,acc_leg_l2_joint,cmd_torque_leg_l2_joint,cmd_leg_l3_joint,pos_leg_l3_joint,vel_leg_l3_joint,torque_leg_l3_joint,acc_leg_l3_joint,cmd_torque_leg_l3_joint,cmd_leg_l4_joint,pos_leg_l4_joint,vel_leg_l4_joint,torque_leg_l4_joint,acc_leg_l4_joint,cmd_torque_leg_l4_joint,cmd_leg_l5_joint,pos_leg_l5_joint,vel_leg_l5_joint,torque_leg_l5_joint,acc_leg_l5_joint,cmd_torque_leg_l5_joint,cmd_leg_l6_joint,pos_leg_l6_joint,vel_leg_l6_joint,torque_leg_l6_joint,acc_leg_l6_joint,cmd_torque_leg_l6_joint,cmd_leg_r1_joint,pos_leg_r1_joint,vel_leg_r1_joint,torque_leg_r1_joint,acc_leg_r1_joint,cmd_torque_leg_r1_joint,cmd_leg_r2_joint,pos_leg_r2_joint,vel_leg_r2_joint,torque_leg_r2_joint,acc_leg_r2_joint,cmd_torque_leg_r2_joint,cmd_leg_r3_joint,pos_leg_r3_joint,vel_leg_r3_joint,torque_leg_r3_joint,acc_leg_r3_joint,cmd_torque_leg_r3_joint,cmd_leg_r4_joint,pos_leg_r4_joint,vel_leg_r4_joint,torque_leg_r4_joint,acc_leg_r4_joint,cmd_torque_leg_r4_joint,cmd_leg_r5_joint,pos_leg_r5_joint,vel_leg_r5_joint,torque_leg_r5_joint,acc_leg_r5_joint,cmd_torque_leg_r5_joint,cmd_leg_r6_joint,pos_leg_r6_joint,vel_leg_r6_joint,torque_leg_r6_joint,acc_leg_r6_joint,cmd_torque_leg_r6_joint
0.000000000,0.000000000,-0.000165789,-0.000081101,-0.019373668,0.000000000,0.018130369,0.000000000,-0.000877700,0.001998174,0.203969945,0.000000000,0.204285278,0.000000000,0.005427695,-0.010721789,-1.299447222,0.000000000,-1.300278931,0.000000000,0.012369055,-0.006987191,-0.732141755,0.000000000,-0.731626413,0.000000000,0.006760299,-0.015489732,-0.638997598,0.000000000,-0.639192318,0.000000000,0.000011484,-0.000017140,-0.000868361,0.000000000,-0.001111870,0.000000000,-0.000011787,0.000164881,0.000320862,0.000000000,0.000324003,-0.000000000,0.000747745,-0.000293480,-0.205942050,0.000000000,-0.205904668,0.000000000,0.006085870,-0.019688886,-1.283363362,0.000000000,-1.284535137,0.000000000,0.012435757,-0.008128426,-0.727311606,0.000000000,-0.727727785,0.000000000,0.006778626,-0.016067324,-0.639380177,0.000000000,-0.639402413,0.000000000,0.000002734,0.000077368,-0.000495648,0.000000000,-0.000496285
0.002000000,0.000000000,0.000165790,0.000298650,0.018130369,0.000000000,-0.019360742,0.000000000,-0.000873773,0.001997052,0.204285278,0.000000000,0.203194403,0.000000000,0.005406176,-0.010760800,-1.300278931,0.000000000,-1.293279899,0.000000000,0.012355143,-0.006955840,-0.731626413,0.000000000,-0.730970525,0.000000000,0.006729233,-0.015533091,-0.639192318,0.000000000,-0.635929344,0.000000000,0.000011278,-0.000104158,-0.001111870,0.000000000,-0.000843726,0.000000000,-0.000011548,0.000166823,0.000324003,0.000000000,0.000287576,-0.000000000,0.000747157,-0.000294287,-0.205904668,0.000000000,-0.205719160,0.000000000,0.006046459,-0.019710114,-1.284535137,0.000000000,-1.272852624,0.000000000,0.012419439,-0.008159443,-0.727727785,0.000000000,-0.726476529,0.000000000,0.006746487,-0.016069276,-0.639402413,0.000000000,-0.636148783,0.000000000,0.000002847,0.000078334,-0.000496285,0.000000000,-0.000510422
0.004000000,0.000000000,0.000165778,-0.000114213,-0.019360742,0.000000000,-0.017024768,0.000000000,-0.000869846,0.001996308,0.203194403,0.000000000,0.202094743,0.000000000,0.005384771,-0.010703827,-1.293279899,0.000000000,-1.288484265,0.000000000,0.012340786,-0.007178367,-0.730970525,0.000000000,-0.728481957,0.000000000,0.006698994,-0.015119202,-0.635929344,0.000000000,-0.634049988,0.000000000,0.000011216,-0.000031713,-0.000843726,0.000000000,-0.001043366,0.000000000,-0.000011288,0.000184435,0.000287576,0.000000000,0.000160219,-0.000000000,0.000746583,-0.000286970,-0.205719160,0.000000000,-0.205721537,0.000000000,0.006007144,-0.019661732,-1.272852624,0.000000000,-1.262772022,0.000000000,0.012402698,-0.008370190,-0.726476529,0.000000000,-0.723921133,0.000000000,0.006715160,-0.015663788,-0.636148783,0.000000000,-0.634135464,0.000000000,0.000002961,0.000077107,-0.000510422,0.000000000,-0.000518518
0.006000000,0.000000000,-0.000165759,-0.000508933,-0.017024768,0.000000000,0.020546573,0.000000000,-0.000865905,0.002002316,0.202094743,0.000000000,0.200838687,0.000000000,0.005363493,-0.010639982,-1.288484265,0.000000000,-1.283880355,0.000000000,0.012325951,-0.007417672,-0.728481957,0.000000000,-0.725843904,0.000000000,0.006669905,-0.014544473,-0.634049988,0.000000000,-0.632744067,0.000000000,0.000011143,-0.000037144,-0.001043366,0.000000000,-0.001020524,0.000000000,-0.000010998,0.000210325,0.000160219,0.000000000,-0.000017071,-0.000001000,0.000746018,-0.000282583,-0.205721537,0.000000000,-0.205944388,0.000000000,0.005967986,-0.019583363,-1.262772022,0.000000000,-1.253414218,0.000000000,0.012385387,-0.008655550,-0.723921133,0.000000000,-0.720799342,0.000000000,0.006685061,-0.015049212,-0.634135464,0.000000000,-0.632840806,0.000000000,0.000003074,0.000073818,-0.000518518,0.000000000,-0.000520575
0.008000000,0.000000000,-0.000165733,-0.000095330,0.020546573,0.000000000,0.018204859,0.000000000,-0.000861972,0.001998690,0.200838687,0.000000000,0.199802785,0.000000000,0.005342247,-0.010624194,-1.283880355,0.000000000,-1.278198435,0.000000000,0.012310873,-0.007539098,-0.725843904,0.000000000,-0.724028395,0.000000000,0.006642014,-0.013945653,-0.632744067,0.000000000,-0.631627676,0.000000000,0.000010944,-0.000100589,-0.001020524,0.000000000,-0.000820122,0.000000000,-0.000010680,0.000238505,-0.000017071,0.000000000,-0.000210293,-0.000002000,0.000745455,-0.000281705,-0.205944388,0.000000000,-0.206088334,0.000000000,0.005929019,-0.019488240,-1.253414218,0.000000000,-1.244489420,0.000000000,0.012367444,-0.008971732,-0.720799342,0.000000000,-0.717418520,0.000000000,0.006656414,-0.014323758,-0.632840806,0.000000000,-0.632008010,0.000000000,0.000003185,0.000070919,-0.000520575,0.000000000,-0.000523557
0.010000000,0.000000000,-0.000165702,0.000306856,0.018204859,0.000000000,0.015927246,0.000000000,-0.000858073,0.001981303,0.199802785,0.000000000,0.199087917,0.000000000,0.005321060,-0.010595068,-1.278198435,0.000000000,-1.272834733,0.000000000,0.012295488,-0.007692649,-0.724028395,0.000000000,-0.721965144,0.000000000,0.006615537,-0.013238326,-0.631627676,0.000000000,-0.630962744,0.000000000,0.000010823,-0.000061572,-0.000820122,0.000000000,-0.000918790,0.000000000,-0.000010342,0.000265025,-0.000210293,0.000000000,-0.000396359,-0.000004000,0.000744890,-0.000282190,-0.206088334,0.000000000,-0.206485439,0.000000000,0.005890262,-0.019382617,-1.244489420,0.000000000,-1.235862194,0.000000000,0.012348853,-0.009295422,-0.717418520,0.000000000,-0.713943444,0.000000000,0.006629324,-0.013544710,-0.632008010,0.000000000,-0.631485051,0.000000000,0.000003295,0.000068521,-0.000523557,0.000000000,-0.000527809
0.012000000,0.000000000,0.000165677,0.000663410,0.015927246,0.000000000,-0.021411391,0.000000000,-0.000854212,0.001962518,0.199087917,0.000000000,0.198415191,0.000000000,0.005299951,-0.010555724,-1.272834733,0.000000000,-1.267724534,0.000000000,0.012279766,-0.007860957,-0.721965144,0.000000000,-0.719775731,0.000000000,0.006590584,-0.012476812,-0.630962744,0.000000000,-0.630605790,0.000000000,0.000010767,-0.000028317,-0.000918790,0.000000000,-0.001007697,0.000000000,-0.000009991,0.000289594,-0.000396359,0.000000000,-0.000572684,-0.000007000,0.000744323,-0.000283543,-0.206485439,0.000000000,-0.207146381,0.000000000,0.005851729,-0.019270931,-1.235862194,0.000000000,-1.227435600,0.000000000,0.012329628,-0.009612172,-0.713943444,0.000000000,-0.710477678,0.000000000,0.006603828,-0.012747997,-0.631485051,0.000000000,-0.631173352,0.000000000,0.000003404,0.000066759,-0.000527809,0.000000000,-0.000533776
0.014000000,0.000000000,0.000165653,0.000204595,-0.021411391,0.000000000,-0.018814322,0.000000000,-0.000850369,0.001952853,0.198415191,0.000000000,0.197541504,0.000000000,0.005279022,-0.010465582,-1.267724534,0.000000000,-1.263814580,0.000000000,0.012263493,-0.008136116,-0.719775731,0.000000000,-0.716792064,0.000000000,0.006567320,-0.011632035,-0.630605790,0.000000000,-0.630656309,0.000000000,0.000010852,0.000043082,-0.001007697,0.000000000,-0.001219250,0.000000000,-0.000009638,0.000311479,-0.000572684,0.000000000,-0.000734033,-0.000012000,0.000743752,-0.000285374,-0.207146381,0.000000000,-0.208363969,0.000000000,0.005813429,-0.019154694,-1.227435600,0.000000000,-1.219178048,0.000000000,0.012309798,-0.009915323,-0.710477678,0.000000000,-0.707070280,0.000000000,0.006579915,-0.011956568,-0.631173352,0.000000000,-0.631006605,0.000000000,0.000003514,0.000066624,-0.000533776,0.000000000,-0.000544519
0.016000000,0.000000000,0.000165623,-0.000237128,-0.018814322,0.000000000,-0.016313179,0.000000000,-0.000846524,0.001954245,0.197541504,0.000000000,0.196417180,0.000000000,0.005258245,-0.010389550,-1.263814580,0.000000000,-1.259628704,0.000000000,0.012246789,-0.008352377,-0.716792064,0.000000000,-0.714199729,0.000000000,0.006545618,-0.010850839,-0.630656309,0.000000000,-0.630683970,0.000000000,0.000010884,0.000016190,-0.001219250,0.000000000,-0.001146010,0.000000000,-0.000009294,0.000331954,-0.000734033,0.000000000,-0.000886509,-0.000018000,0.000743175,-0.000288851,-0.208363969,0.000000000,-0.209826585,0.000000000,0.005775366,-0.019035676,-1.219178048,0.000000000,-1.211051070,0.000000000,0.012289397,-0.010200264,-0.707070280,0.000000000,-0.703756320,0.000000000,0.006557544,-0.011185397,-0.631006605,0.000000000,-0.630938141,0.000000000,0.000003629,0.000068974,-0.000544519,0.000000000,-0.000562888
0.018000000,0.000000000,-0.000165594,-0.000625141,-0.016313179,0.000000000,0.021186137,0.000000000,-0.000842680,0.001954283,0.196417180,0.000000000,0.195323741,0.000000000,0.005237597,-0.010325559,-1.259628704,0.000000000,-1.255206827,0.000000000,0.012229748,-0.008520257,-0.714199729,0.000000000,-0.711930072,0.000000000,0.006525378,-0.010120235,-0.630683970,0.000000000,-0.630715471,0.000000000,0.000010883,-0.000000338,-0.001146010,0.000000000,-0.001098947,0.000000000,-0.000008970,0.000350512,-0.000886509,0.000000000,-0.001026009,-0.000025000,0.000742587,-0.000293824,-0.209826585,0.000000000,-0.211536782,0.000000000,0.005737548,-0.018913532,-1.211051070,0.000000000,-1.203064259,0.000000000,0.012268464,-0.010466606,-0.703756320,0.000000000,-0.700540913,0.000000000,0.006536657,-0.010443499,-0.630938141,0.000000000,-0.630936412,0.000000000,0.000003755,0.000073763,-0.000562888,0.000000000,-0.000589169
